Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
እና አሜሪካ የኝ ዜጋ ናት ወይም ነበርች ፤ ክፍያ በዶላር ስለተፈጸመልህ አሜሪካን በዚህ ደረጃ ማቅረብ,Low,neutral,factual,neutral,none
ይች ሰው ርዮትን አታውቃትም ሰውን እንዴት እንደምታንገላታ እሷን ራሷን እንዴት እሰራኛን እንደመታሰቃይ ከራሷ አንደበት ወጥቷል ፤ ይሄ ትዝብት ነው,High,accusatory,hostile and aggressive,negative,"ርዮትን, እሷን, እሰራኛን, እንዴት እሰር"
ሳዳምን ከአይጥ ጉድጓድ አውጥተው ካስፈረዱበት አንዱ ነኝ የጊዜ ጉደይ ነው,Medium,aggressive,colloquial and expressive,confrontational,"ከአይጥ ጉድጓድ, ካስፈረዱበት, የጊዜ ጉደይ"
ነገሩን የምትረዳው ቢሆን እነግርህ ነበረ ፤ እንደዛፎቹ የተንጋደዱት ሌሎቹን ሊጎዱዋቸው ይችላሉ,Medium,advisory and critical,informative and cautionary,warning,የተንጋደዱት
ዳግማዊ ግራኝ አህመድ ከአለቃህ የተማርከውን ጨዋታ ጨርሰህ መጣህ ፡ያንተ አለመኖር ሚልዬኖቹን አስከፍቶ ነበር,Medium,critical,informative and confrontational,disapproving,"አህመድ, ሚልዬኖቹን"
አንቺ የሚሰረቅ ያለው በኢትዮጽያ ስም የተመዘገበ የሕዝብ ንብረት ነው -አልገባሽም እንዴ,High,accusatory,aggressive and blaming,contemptuous,"የሚሰረቅ, አልገባሽም"
እሱ እኮ በስነርዓት ቆሞ ማናገር የማይችል ፈሪ ነው,High,derogatory,insulting,negative,ፈሪ
አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እያጎደ ነው እንዴ? አላወኩም ነበር።,Medium,accusatory and confrontational,informal and somewhat inflammatory,negative,እያጎደ
Ethiopia:  በቃ ሰላምን በጠብመንጃ ልታመጣልን አትችልም። ንግግርና ድርድር ብቻ ነው ሰለምን የሚያስገኝ። በወታደር ብዛት ቢሆን ደርግ እስከዛሬ ይኖር ነበር,Low,assertive and critical,opinionated and persuasive,critical,"ጠብመንጃ, ወታደር ብዛት"
ዘወር በል ከዚህ የፈለከውን መሆን ትችላለህ አንተ የህዋሀት ደጋፊ,High,hostile,accusatory and confrontational,negative,"ዘወር በል, የህዋሀት ደጋፊ"
አንችን ብሎ ፀሓፊ መጀመሪያ እራስሽን ጠብቂ :,Medium,commanding,conversational and advisory,disapproving,እራስሽን ጠብቂ
በህብረት ና  በስሜት መውትጣት  : ምን ይዞ እየመጣ እንደሆነ እያየነው ነው። ብቻ መጨረሻው ያሳምረው,Medium,"serious, formal",expressive and emotional,pessimistic,"መውትጣት, ብቻ, ምን"
ሴፉ አንዳንድ ፕሮግራሞቹ ከሌሎች ጋር ሊመሳሰሉ ይችሉ ይሆናል እንጂ በማስመሰል ማንም ስሙን አያነሳውም,Low,informative and neutral,formal,informative,አያነሳውም
ብሌን ይሄ ሰው ለአማራ ህዝብ ብዙ የሚጠቅም ሀሳብ እንሌለው በመረጃ ጭምር መናገር እችላለሁ፡ ከይቅርታ ጋር,Medium,critical,opinionated and accusatory,disapproving,"መናገር, እችላለሁ"
በ ባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ ከፊተኛ ጥቃት ሊፈፅሙ የተዘጋጁ ሰዎች በቁጥጥር ስር ዉለዋል,Medium,serious,reporting and factual,concerned,"ጥቃት, ቁጥጥር"
አብይ አህመድ በተመስገን ጥሩነህ በኩል የጎንደር ገበሬዎች ተጽኖ እይደረገበቸው ነው,Medium,critical,Amharic,negative,ተጽኖ
እሱ ድሮም ነበረ እቃሽ ይዛሽ ሀገርሽ ማሄድ ትችያለሽ,High,accusatory,confrontational and informal,negative,"እቃሽ, ይዛሽ, ማሄድ"
ትንታኔ ትጠላለህ???? ፓለቲካዉንም እኮ እንደዚህ እየተነተናችሁ ነዉ አገሪቱን እንዳይሆን ያደረጋችሗት።,Medium,accusatory,critical and confrontational,negative,"ትጠላለህ, አገሪቱን እንዳይሆን ያደረጋችሗት"
እናንተ ናችሁ ሀገራችንን እንዲህ ችግር ላይ የምትጥሏት ፤ አርቃችሁ አታስቡ፣ በጎውን ሀሳብ አታመጡ,Medium,accusatory and confrontational,emotional and critical,negative,"ችግር, አርቃችሁ, አታስቡ, አታመጡ"
ወሬ ብቻ አታብዙ ግንቦት ሃያ መከበር ካቆመ ሶስት ዓመት ሞላው ተመስገን አንተም ዝም ብለህ አታዉራ,Medium,directive,commanding and admonishing,negative,ዝም ብለህ
እሳቸው ስንቴ ነው ሞቱ ብለህ የምትነግረን ?,High,aggressive,confrontational and accusatory,hostile,ሞቱ
አድዋ  የምንዘክረው አንተ የአድዋን ህዝብ እያስክፋህ መሆን የለበትም ከአሁን ጀምሮ አድዋ ትግራይም የኢትዮጵያም ናት።,Medium,accusatory and assertive,direct and corrective,critical,እያስክፋህ
በትግራይ ህዝብ ላይ ተገቢ ያልሆኑ ነገሮችን ከመፈጸም ብተቆጠብ የተሻለ ነው፡፡,Medium,advisory,prescriptive,cautionary,ተገቢ ያልሆኑ
አንተ የሰራሀውን ሁሉም ነገር ለዓለም ገና እናሳዉቃለን,Low,assertive,informative,neutral,none
ብዙም መደሰት ሳያሰፈልግ ጋሽ ሄኖክን በሀሣብ መሞገቱ የተሻለ ነው፡፡ ነገ ነገሮች በዚሁ ላይቀጥሉ ይችላሉ፡፡,Medium,critical,derogatory and judgmental,negative,"ሀሣብ, ሞገቱ"
የኢትዮጵያን አንደነትም ሰው ሳይሞት ማምጣት መቻል ያስፈልጋል፡፡,Low,formal,neutral,concerned,none
እውነት ካለህ እኮ ምንም ሌላ ተጨማሪ እርዳታ መጠየቅ አያስፈልግም:: እዉነት ራሱ ይመሰክራል እና ነው:: በእውነት የማታምን ከሆነ ግን እውነትም ቢነግሩህ ላይዋጥልህ ይችላል፡፡,Low,assertive,informative and advisory,neutral,none
የዲሉዢኑ ባለቤት ማን እንደሆነ ለመመስከር ከዘመን በላይ ማንን ምስክር እንጥራ እንግዲህ? ማየት ነው። :,Low,inquisitive,neutral,curiosity,none
የትላንቱን ክርክር አየህው በጣም ጠንካራና የምትሉትን ያሳጣ ነበር,Medium,critical and confrontational,informative and slightly aggressive,negative,"ክርክር, ያሳጣ"
ከማነው አሁን ሚታገለው?  ከራስ ወንድም ጋር መታገል ምንም  ትርጉምና ውጤት የለውም፡፡,Medium,critical,judgmental and dismissive,disapproving,"ምንም, ትርጉም, ውጤት የለውም"
ትርጉም የሌለው ነገር ነው አሁን የሚናገረው ፤ አሁን ነው ይሄ የሚታየው ለጦርነት ሲያነሳሳ ከርሞ :: ሀሳብን እንደቀልድ መቀየር ይችሉበታል,Medium,critical,persuasive and assertive,negative,"የሌለው, ለጦርነት, እንደቀልድ"
በመጀመሪያ እንደዚህ የሚባል ቃል የለም ሲቀጥል ደግሞ ጥሩ ካልሆነ የቅናት መንፈስ ውስጥ የሆንክ ነው ያስመሰለብህ,Medium,critical,dismissive,negative,ቅናት
ስለ ሃገርሽ የምታስቢ ከሆነ ሌላ ነገር ትተሽ አንድ የዳቦ ለተራበው የትግራይ ምስኪኑ ህዝብ ብትረጅው ይሻላል,Medium,dismissive,disparaging and directive,condescending,ምስኪኑ
መፅሀፍ ማለት አንቺ እንደ ነገሩ ጋደም ብለሽ  ዝምብሎ የሚነበብ ሳይሆን እንደ ትጉህ ንብ በንቃት እወቀት የሚመጠጥበት ነው።,Medium,condescending,poetic and metaphorical,negative,"ጋደም, ትጉህ"
አንቺ በዚህ ደረጃ ልትበሳጪ አይገባም ሰውም ድምፁን በነፃነት ማሰማቱ ተገቢ ነው ፡፡,High,condescending,highlighting and critical,dismissive,"አይገባም, ልትበሳጪ"
እኔ አልተረዳሁም ምንድነው እያልክ ያለኸው? ማን አንተን የብዙሀኑ ህዝብ ተወካይ አደረገህ? በቃ ዘራፍ ለማለት ትቸኩላላችሁ.,Medium,confrontational,informative and accusatory,critical,ትቸኩላላችሁ
ይኸ አንቺን አይመለከትም እዚያው አረብ ሀገር ስራሽን ስሪ,Medium,directive,commanding and dismissive,negative,"አይመለከትም, ስሪ"
የህዝብን ደህንነት የማይጠብቅ እምነት የማይጣልበት ሰው ነው,High,accusatory,critical and assertive,negative,"የማይጠብቅ, የማይጣልበት"
አሁን እስክንድር እና ልደቱ አብረው ለንፅፅር ሚቀርቡ ናቸው? በጨለማው ዘመን አስፈሪውን ወያኔ በብእር ያንበረከከ,Medium,sarcastic,informative and critical,negative,"ጨለማ, አስፈሪው, ወያኔ"
በንጹሃን ደም መቀለድ ውጤቱ መጥፋት ነው። በየቦታው ወድቀው የቀሩት ንፁኀን ሕይወት በቅርቡ ከፈጣሪ የስራህን ያሰጥሀል,Medium,serious and formal,informative and reflective,grim and cautionary,"መቀለድ, ውጤቱ, መጥፋት, ወድቀው, ቀሩት"
እሱስ አህመድ አሊ ሚባል አባት ነበረው እንዳነተ አይደለም፡፡ በነገራችን ላይ አሁን ድጋፍ የምታገኙበት እድል ተመናመኗል፤ ምናልባት ከማውራት የዘለለ ምንም አታደርጉም,Medium,informal,informative with a critical edge,skeptical,"አይደለም, የዘለለ, ምንም አታደርጉም"
አንድ ሂስቶሪያን ነኝ የሚል የኢዲያሚን ወዳጅ ሸገር ላይ እንደዚህ ሲያወራ ነበር። ሦስት በዚህም ከባድ እርግማን ተራግምያለሁ።,Medium,concerned,narrative and personal,negative,"ከባድ, ተራግምያለሁ"
ወንጀሎች እንደልባቸው የሚፈነጩባት አገር ማየት ኣንፈልግም መንግሥት አደብ ያስገዛልን ።,Medium,critical,accusatory and demanding,negative,"ወንጀሎች, የሚፈነጩባት, ኣንፈልግም, አደብ, ያስገዛልን"
ለስርአት ተገዢ እንዳልሆንሽ ተረድቼአለሁ፡፡ ማንም በሴትነቱ በሰውነቱ ይከበራል,High,condescending and accusatory,judgmental and demeaning,disrespectful,"ተገዢ, ሴትነቱ, ይከበራል."
እንኳን ደስስስስ አላችሁ። የኛ ውድ ተመራቂዎች የምስክር ወረቀትም ይዘጋጅላችኋል።,Low,congratulatory,formal and appreciative,positive,none
በኢንሳ ውስጥ የሰዎችን ዶክመንት በመመርመር ልምድ ላለው ሰው ይህ ቀላል ነው።,Low,informal,informative,neutral,none
መሐል ያልገባቺው እንደ ካሚሩናዊው ዳኛ በሙቀቱ ልወድቅ እችላለሁ ብላ ነው።,Medium,critical,expressive and accusatory,negative,"በሙቀቱ, ልወድቅ"
አንተ ደግሞ የዋህ ነህ ፤ የተባለውንና  የማታውቀውን ነገር እንዳለ አትድገምልን,Medium,sarcastic,informative and critical,dismissive,"የዋህ, አትድገምልን"
ደጅ መጥናትህን አለወደድኩትም,Medium,disapproving,direct and confrontational,negative,"መጥናትህን, አለወደድኩትም"
የኢትዮጵያ ትልቁ ችግር በመጨረሻ ተቀረፈ።????,Low,informative,formal,positive,none
እድሜ ልካቹ የሰው ልጅ ሃዘን ደስታ የምትፈጥሩ,Low,conversational,informative and expressive,thoughtful,none
ምን ሆነህ ነው ይህን የፃፍከው ?,Medium,confrontational,informal and critical,disapproving,ምን ሆነህ
የሚናገራቸው ነገሮች የኛ ጊዜ አካኣብ ሊያስብሉት ይችላሉ,Low,neutral,informative,neutral,none
በግድ አማራን መምራት አይቻል እጃችሁን X አጣምራችሁ ፀጉራችሁን ተላጭታችሁ አይደልም ነገሩ,High,aggressive,derogatory and authoritative,hostile,"በግድ, አጣምራችሁ, ተላጭታችሁ"
ለአማራ ህዝብ ከፕ/ር አስራት ቀጥሎ በማይተናነስ ብ/ጀ አሳምነው አለኝታ እንደነበሩ መታወስ አለበት:: ተተኪው ትውልድ አማራን የማዳከም ስራ የሚሰሩትን  በዝምታ መየት አይገባውም::,Medium,accusatory and critical,critical and assertive,concerned and reproachful,"ተተኪው, አይገባውም, የማዳከም, በዝምታ"
እረ ጌታቸው እግዚአብሔር በጣም እድል እየሰጠክ ልብህን ምናለ ባታደነድነው??እስከ ዛሬ ለፈፀማችሁት በደል መሀሪው እግዚአብሄርን በንስሀ ብትጠይቁ,Medium,admonishing and religious,conversational and critical,reproachful,"በደል, ባታደነድነው"
በባንዲራውንና ኢትዮጵያን ደጋግመህ ብታነሳም ከወገንተኝነት ወጥተህ ከልብህ የምታደርገው አይመስልም,Medium,critical,disapproving and informal,negative,ወገንተኝነት
ይሄ ፈረንጅ ምንድ ነው የሚያወራው?,Medium,dismissive,informal and inquisitive,negative,"ፈረንጅ, የሚያወራው"
ክርክሩ ውስጥ ኮ ሌላ ስም ፕሮፖስ በማድረግ ራስህን ማስገባት ብቻ ሳይሆን ዙሩንም አከረርከው - ሰላም ሚንስትር ስታይል,Medium,disapproving,critical,negative,"ክርክሩ, አከረርከው"
አንተ ራስ ወዳድ ነህ የስራህን ማግኘትህ አይቀርም,Medium,derogatory,conversational,condescending,ራስ ወዳድ
አንች አለሽ ተብሎ የፍትህ ስርአቱ እንደዚህ መሆኑ ይገርማል,Medium,critical,sarcastic,negative,"አንች, ይገርማል"
የዚህ ሰውዬ ችግር እኮ አብዝቶ ከእውነት የራቀ ነገር መናገሩ ነው ፤ የሚለውን ነገር ሁለ ለማመን ይከብዳል ይኸንንም እንደ ፖለቲካ መሳሪያ ነው የሚጠቀምበት፡፡,Medium,critical,analytical and accusatory,negative,"ችግር, አብዝቶ, ከእውነት የራቀ, ይከብዳል, ፖለቲካ መሳሪያ"
በኢትዮጵያን አባባል መልካም ሰው አይደለኸም፡፡,Medium,harsh,critical,negative,አይደለኸም
ጋዜጠኛ እውነተኛ ዜናን ለመስራት ፍርሀት ሊገባው አይገባም፡፡,Low,advisory,supportive and encouraging,motivational,ፍርሀት
ይህ ላንተና ለዳገፈዎቹ  ብቻ የሚሰራ ወሬ ነው፡፡,High,hostile,derogatory,disparaging,"ዳገፈዎቹ, ወሬ"
የምትገርም የመንግስት አገልጋይ መቸ ይሆን ህዝብ መረጣቸው የምትለው?,Medium,critical,questioning and doubtful,skeptical,"መቸ, አገልጋይ"
እንዲያውም አቶ ስብሃት ዕድለኛ ናቸው ለቀራቸው ትንሽ ጊዜ እየበሉ እየታከሙ የሚቆዩበት ዕድል አግኝተዋል። ምንም እንኳ ለ40 አመታት ለፈፀሙት በደል የሚመጥን ነገር ባይኖርም,Medium,critical,analytical and judgmental,disapproving,በደል
