Sentence,Toxicity Level,Tone,Language,Implied Sentiment
वह चौका मारे तब बाउंड्री से बोल लाने लुंड तुम जाता था |,High,Disrespectful,Insulting,Derogatory
ये सारे चोर चूतिये क्या कर लेने वाले है,High,Contemptuous,Derogatory and Insulting,Derisive
हरामी कुत्ते को बहुत जलन हो रही होगी,High,Insulting,Offensive and Abusive,Hostile
अरे भाई कोई मर्द है जो इस रंडी को सबक सिखा सके,High,Aggressive,Abusive and Degrading,Hostile
"गिरी हुई सोच और कुत्ते दुम है ये, इसलिये अपने आप को इनका बाप समझो",High,Condescending,Insulting and Derogatory,Contemptuous
बहुत ही नीच औऱ घटिया ट्वीट,Medium,Disparaging,Derogatory,Insulting
"भोसडीके तनि बनारसी बोल दो ,चलो बनारसी न सही हिंदी में बोल दो ।",Medium,Aggressive,Rude and Insulting,Disrespectful
आदरणीय हरामी सुवर सरदाना कैसे हो ?,High,Disrespectful and Mocking,Insulting,Hostile
"नेता और उनकी राजनीति अपनी जगह है, वो सब तो साले होते ही हैं हरामी।",High,Derogatory,Insulting,Hostile
"मादरजात, हर बात में भाजपा को बीच में क्यूं ले आता है",High,Aggressive,Offensive and Disrespectful,Hostile
औकात नहीं है पैदल चलने की बातें फेंक रहा है बड़ी-बड़ी,Medium,Dismissive,Sarcastic and Insulting,Disdainful
"भौसड़ीके, निर्दोष लोगों को मारने वाला तेरा मौसा लगता है",High,Accusatory,Confrontational and Insulting,Hostile
गलती से कोई नॉन ब्राह्मण किसी मंदिर का पुजारी बन जाये मादरचोद,High,Dismissive,Confrontational and Insulting,Hostile
अब तक किसी और ने यही किया होता तो रण्डी रोना कर दिया होता।,High,Dismissive,Insulting,Hostile
"अरे भोसडीके, उसको मार के भगा दिया था, तब अपनी अम्मी की चादर में था क्या तू,",High,Aggressive,Vulgar and Abusive,Derogatory
"बेग़ैरत साले, अपने मैच जीत लेते तो इतनी गांड ना मरवानी  तुम लोगों को",High,Aggressive,Confrontational and Insulting,Hostile
"नाम लिख दे, डर क्यों रहा है भोसड़ीके |",High,Aggressive,Confrontational and Insulting,Hostile
फिर भी कुछ घटिया पत्रकार रंडी रोना क्यों करते है ?,High,Derogatory,Insulting,Contemptuous
